,Datetime,Tweet Id,Text,Username,Location,Language,Source,Keyword
24,2021-11-11 19:27:30+00:00,1.46E+18,"@sarthakgh How much of credit card use because it’s near seamless way to pay VS the credit part in US.

The near seamless part in India is often provided by PayTM and other QR code type pay apps.

So if you don’t need credit part, why get the card?",brucebolton,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paytm
25,2021-11-09 14:55:20+00:00,1.46E+18,"Paytm, Sapphire Foods IPOs near halfway mark @Paytm @KFC_India #Paytm #PayTmIPO   https://t.co/fA96gUUd6u",TheCapitalQuest,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paytm
26,2021-11-08 11:17:09+00:00,1.46E+18,"#marketupdate

-USDINR spot closed 44 paise down near 74 levels on the back of strong FPI flows into the Paytm IPO as well as positive trend in equity markets. 

#news #investonline #Sensex #Nifty #SunTVNetwork #USDINR #COVID19 #india",investonline_in,"Mumbai, India",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paytm
27,2021-10-28 16:07:26+00:00,1.45E+18,"@PatelKenish3 @khandelwalni3 @chandreshmshah @K_8_P @ipo_mantra @SEBI_India Dmart,dixon,Happiest and cdsl are not startups they are valued company's with reasonable valuation which came at below 30,000 cr mcap. But these paytm zomato came near to 10b and 20b dollar valuation.",im_lohi,India,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
28,2021-10-15 01:34:50+00:00,1.45E+18,"India’s GDP per capita is near China’s level in 2006. The difference is that in 2006, internet was just becoming popular and smartphone didn’t exist in China. Will India surpass China’s GDP soon? At Vested, we are looking at India. @zomato @MyNykaa @Paytm",VestedGlobal,"New York, NY",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paytm
29,2021-09-29 12:16:39+00:00,1.44E+18,"@dominos_india Today I went to Domino's outlet at Ranjit Avenue near Balle Bowl . I ordered pizza,garlic breadsticks and cheesy dip. At the time of payment of Rs. 723.39 I asked them to apply paytm voucher of Rs 700 but they refused to do so and started arguing with me. (1/2)",Manmeet03349392,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
30,2021-08-25 04:02:39+00:00,1.43E+18,"Buzzing Stocks in Unlisted Market:

HDB 880
Kurlon 725
Paytm 2900
Studds 2050
MobiKwik 1150
Frick India 5500
Hero Fincorp 980
HDFC Sec. 14700
Fino PayTech 400
Sterlite Power 1475
Reliance Retail 2550

Few of them will definitely plan IPO in near future.

You may add more names.",ipo_mantra,"New Delhi, India",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paytm
31,2021-08-05 00:17:30+00:00,1.42E+18,@PaytmTravelCare How much time you need it is near to one month. You have cancelled my ticket and Air India is telling me to contact Paytm for refund. Do my refund as soon as possible.,abhinavsps,"Shahjahanpur, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
32,2021-07-14 04:27:55+00:00,1.42E+18,"@yellovflash @ravi_r08 In India the businesses like Ola, Zomato, Swiggy, Paytm will never sustain w/o promo offers. Most ppl open d app looking fr offrs rather thn d service. I don t think they ll ever make profit n near term. Middle Class is being pushed 2 poverty n recent years wic is big base for em",Wayneetech,Gotham,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
33,2021-07-13 09:19:17+00:00,1.41E+18,"@Uber_India      
booked a cab 11th July from Bahalgarh Haryana near Royal Dhaba to F15 Sector 16 Noida, pl see the details of the driver below :
Driver Name - Ajay
Car No - UP14HT6049
Cash money - 1240 including toll tax
The driver cheated with us by taking cash money and paytm.",Rajendr87736159,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
34,2021-06-08 08:47:43+00:00,1.40E+18,"Paytm's path to IPO: Tracking a 2-decade journey of pivots. @priyankasahay has a super deep dive on @vijayshekhar rise from Harduaganj near Aligarh to the founder of India's most valuable unicorn &amp; the challenges ahead, as it seeks to list this year.  https://t.co/NPkEKNZ9mS",chandrarsrikant,"Bengaluru, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
35,2021-06-07 04:31:55+00:00,1.40E+18,"Delhivery IPO: Delhivery to list in 6-8 months, expects to raise $500 million via IPO - Delhivery is the third venture from SoftBank Group Corp’s India portfolio—after PolicyBazaar and Paytm—that is working towards an IPO in the near term.  https://t.co/nueEzIzdD0",jasuja,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paytm
36,2021-04-12 16:43:02+00:00,1.38E+18,@narendramodi See shareholders in #Paytm more than 50 percent share of China and China hidden agenda to make India #Bankrupt in near future 💖 and same China very wisely removed it's share from #HDFC 🏦 Bank itself in June or July 2020 means plan is ready to make India #Bankrupt soon https://t.co/CQjh1WCI48,pankajtripathy2,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
37,2021-04-10 17:43:42+00:00,1.38E+18,"Pay TM - A huge near monopoly in India. If i have a chance, i would rather buy Ant Financial (bought payTM stake many yrs back) and also the biggest mobile transaction co in China. Likely to be listed in next few quarters abroad https://t.co/dJSrLeCk4e",vetris_stocks,India,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paytm
38,2021-04-05 15:46:56+00:00,1.38E+18,"@vijayshekhar Why you are not using your Paytm Bank to give loans to Chai wala, midai wala, panipoori wali, kirana wala, kapde wala. These people return money always so very less NPA. For that you can open offices in towns and near markets in rural areas.
It's good for your company and India",LaptopWalaEngg,"Noida, India",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paytm
39,2021-03-28 09:52:13+00:00,1.38E+18,@BCCI @Paytm India really aren’t anywhere near the best ODI teams in the world. What is that batting from us today?,KP07_,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paytm
40,2021-03-27 11:27:24+00:00,1.38E+18,"@BCCI @Paytm Indian side should have put somewhere near to 400 in such a pitch.. Indian batting line-up was very slow playing fear of losing wickets..
India should include Surya Kumar Yadav in playing 11 for his fearless attitude and batting talent..",SArockya,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
41,2021-03-24 07:25:37+00:00,1.37E+18,"@tejaspiyush @BCCI @hardikpandya7 @krunalpandya24 @RajalArora @Paytm @imVkohli @RaviShastriOfc I respect VK &amp; Ravi but sometimes it looks very dicy sitting near tv that what the fu?k they are doing with team, but  they know more about players capabilities than we do.. So Cheers for Team India @imVkohli @RaviShastriOfc @BCCI",sumitmalpani77,"Assam, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
42,2021-03-23 14:59:31+00:00,1.37E+18,"@BCCI @Paytm A RAW agent takes off in a stealth jet frm India’s Avantipur Airbase, Kashmir, overflies the Hindu Kush Mountains, &amp; lands at a secret RAW airfield near Jalalabad. Then he infiltrates into Pak for a covert strike. Rd 'Operation al-Nagrib', a spy thriller: https://t.co/QL02zXrcJD",WriterThriller,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paytm
43,2021-03-22 09:04:16+00:00,1.37E+18,"@BCCI @Paytm A RAW agent takes off in a stealth jet frm India’s Avantipur Airbase, Kashmir, overflies the Hindu Kush Mountains, &amp; lands at a secret RAW airfield near Jalalabad. Then he infiltrates into Pak for a covert strike. Rd 'Operation al-Nagrib', a spy thriller: https://t.co/QL02zXrcJD",WriterThriller,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paytm
44,2021-03-20 18:27:16+00:00,1.37E+18,"@BCCI @GCAMotera @Paytm Congratulations Team India❤️
They were truly the better side in the series 👌
Kohli Back In T20ls &amp; Team India Performing their very best👍and World Cup is near...
Cricket World Be Scared...Be Very Scared",mazhar_ali45,"Swat,Pakistan",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paytm
0,2022-01-26 15:52:29+00:00,1.49E+18,"JAY BHIM NAMO BUDDHAYA JAY BHARATIYA SAMBIDHAN. PRIVATE PRIME MINISTER &amp; PRIVATE BJP GOVT. HATAO DESH BACHAO. INDIA NEEDS PRIME MINISTER FOR THE DEVELOPMENT OF INDIA NOT A PERSON WHO IS SELLING THE PROPERTIES &amp; GOVT. INSTITUTION TO HIS NEAR AND DEAR FRIENDS  MUKESH, ANIL&amp;  ADANI",Mahendr83720789,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",upi
1,2022-01-04 05:06:03+00:00,1.48E+18,"Unsurprisingly, the most searched topics throughout the year 2021 on Google in India were CoWIN &amp; Covid vaccine. A lot of 'how to', 'near me' &amp; 'what is' were related to Covid too. Most searched film: Jai Bhim. Personalities: Neeraj Chopra, Aryan Khan. News event: Tokyo Olympics https://t.co/vBIv6CAcHx",radhikasan,Chennai,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",upi
2,2021-12-20 16:38:17+00:00,1.47E+18,"JAY BHIM NAMO BUDDHAYA JAY BHARATIYA SAMBIDHAN. PRIVATE PRIME MINISTER &amp; PRIVATE BJP GOVT. HATAO DESH BACHAO. INDIA NEEDS PRIME MINISTER FOR THE DEVELOPMENT OF INDIA NOT A PERSON WHO IS SELLING THE PROPERTIES &amp; GOVT. INSTITUTION TO HIS NEAR AND DEAR FRIENDS NAMELY MUKESH , ANIL",Mahendr83720789,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",upi
3,2021-11-21 16:00:27+00:00,1.46E+18,"@Me_Predictor @TwitRewa @India_Progress UP/MP massively. Bhim army, Dilip Mandal Waman Meshram and ""Moolnivaisi theory"" is rapidly gaining prominence since last 2-3 years. As always Modi/Shah have been sleeping &amp; will do something stupid/knee jerk when elections will be near that would have long term consequences",aditya730,India,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",upi
4,2021-10-25 03:10:20+00:00,1.45E+18,"JAY BHIM NAMO BUDDHAYA JAY BHARATIYA SAMBIDHAN. PRIVATE PRIME MINISTER NARENDRA MODI &amp; PRIVATE BJP GOVT. HATAO DESH BACHAO, OTHERWISE PRIVATE PRIME MINISTER WILL SELL ALL THE PROPERTIES OF DEMOCRATIC COUNTRY INDIA.
TO HIS NEAR &amp; DEAR FRIEND GAUTOM ADANI &amp; MUKESH, ANIL AMBANI.",Mahendr83720789,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",upi
5,2021-10-22 15:10:31+00:00,1.45E+18,@MehHarshil Even beggars in India have started to use Bhim up and Pay TM for receiving donations from devotees  visiting temples.USA is yet to come near .,AutarkrishanB,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",upi
6,2021-10-14 16:01:27+00:00,1.45E+18,"@t_d_h_nair @paranjoygt Sudama Das in Dobhi Near Kesapi Shiv Mandir was beaten by Chandan Sao and 30 others while doing prayer.
It is violation of Article 25 of Construction.
Minorities SC ST Muslims are not safe in india India.
Jai Bhim Jai Udhamsingh ji",Devendr52238236,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",upi
7,2021-10-13 07:16:45+00:00,1.45E+18,"Hi @NPCI_BHIM team,
U r making worst app, the BHIM app takes an era to open n login,then when to scan and pay.
U guys r nowhere near to any other private payment apps, u guys r not making India cashless but instead making impatient .
#DigitalIndia
@narendramodi 
@UPI_NPCI",Sureshbiradar,Bangalore,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",upi
8,2021-09-21 18:13:14+00:00,1.44E+18,"@aajtak @SonuSood @sahiljoshii 547/1, Bhim Palace, New Railway Rd, near Union Bank of India, Bhim Nagar, Chowk, Gurugram, Haryana 122001",best_jyotish,"547/1, Bhim Palace NewRailway",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",upi
9,2021-07-27 19:03:52+00:00,1.42E+18,@ARanganathan72 Have you even heard of Bhim Bhekta near Bhopal? It’s an amazing place! But among the 60 odd WH sites I have seen.. no one in India goes so see these amazing things!,BabaNakko,Earth,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",upi
10,2021-07-13 10:00:57+00:00,1.41E+18,"This certainly shows how deep the  bilateral relationship is between #India &amp; #Bhutan 
In near future it will definitely reach new heights of success 🙌
#BHIM #app https://t.co/g59AgLuXxf",amartyaamu,Kolkata,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",upi
11,2021-06-10 18:16:42+00:00,1.40E+18,"All of you that on 11th June 2021, all of you must plant a sapling in your village near your home in honor of Lalu Birthday ji.

 Jai Bhim, Jai India, Jai Lalu

#HBD 
#HappyBirthdayNBK 
#HappyBirthdayDada 

@laluprasadrjd  @yadavtejashwi @TejYadav14 @RabriDeviRJD @MisaBharti https://t.co/PeeP4joIrT",tamilnadurjd,"Chennai, India",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",upi
12,2021-04-29 08:08:16+00:00,1.39E+18,"#FABIFLU AVAILABLE 

Millennium Meditech, Gurgaon
New railway road
Bhim nagar chowk
Near dr Prabhat goel
Opposite union bank of india

+91 79828 28782

#verified 29/4 1:30 PM",dhyani_jyoti,"Delhi, India",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",upi
13,2021-04-15 06:44:12+00:00,1.38E+18,"@rsprasad @NPCI_BHIM @UPI_NPCI @NPCI_NPCI @PMOIndia @_DigitalIndia @GoI_MeitY In Uattrakhand district pithoragarh 
BSNL NETWORK  EVERY DAY DOWN DUE TO NTR OFC CUT BECAUSE THERE IS LINER CIRCUIT .
Pithoragarh near CHINA AND Nepal  BORDERS INDIA ARMY, ITBP, SSB OR ALL GOVERNMENT OFFICE 
USED BSNL NETWORK. FROM here bsnl Get very much profit",RajeshP38138221,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",upi
14,2021-03-20 17:50:55+00:00,1.37E+18,"@JEETKATHURIA @bmahabharat2 Masjid Ki Bhechna Sahin Hain Near Property Merging In Masjid Land Is Under Law Of Muslim Personal Law Board Or Waqf Board!
Where Is Indian Constituency By Dr. Bhim Rao Ambadker Rule and Law For Only Hindus Then Why Can't Make India Hindu Rashtriya?",VivekPa00634210,Karawal Narak Waiting 4 Nagar,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",upi
0,2022-03-15 07:11:11+00:00,1.50E+18,@mesambit @PayUindia Yes soon payu end days are near people are fool who are making payments gateways as payu scam gateways in the history of india payu gateways foreign countries gateways not following our Indian law,ReginaldAntony,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scam
1,2022-03-14 15:19:51+00:00,1.50E+18,"Goa has the worst public transport in India. Overcrowded private buses in humid weather with extortion rates. Private taxis are scam. So Lucky to get at right moment, a really good taxi guy near Saligao (after bus broke down), Rs. 700 to Airport with 10 min stop at Panaji...37 km",Nikhil_Matador7,Mumbai,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
2,2022-03-13 14:19:32+00:00,1.50E+18,"@GabbbarSingh *misrepresentation I meant
Scam wasn't a bad series but no way near greats of history",BobDylan_india,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
3,2022-02-23 02:41:46+00:00,1.50E+18,"@Prahlad46783750 @flipkartsupport @Smartprix @BandBajaateRaho @_Kalyan_K @consaff @jagograhakjago Omg... Iphone fraud...@_Kalyan_K 
I think flipkart do big fraud with me, but my product in front of you only of 9k,&amp; you trapped in 40k scam😡😡😡🤣🤣🤣,,
Seriously @Flipkart😧
You will become a top shopping brand in India near future 😡😡",HansrajRaigar14,Jaipur,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
4,2022-02-19 10:07:10+00:00,1.49E+18,"Near about 23000 thausand crore #SCAM really this this shocking #news
#India",Atiqurrahman10k,"Basti, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
5,2022-02-18 11:13:03+00:00,1.49E+18,"@the_hindu Respected #ManmohanSingh ji, in near future ppl of India keep on blaming u for all the scams happened in the era when u were the PM. Similarly ppl of India blaming #Nehru for all the blunders done by him. This is called being honest.",arya_datta,"Jammu, Jammu And Kashmir",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
6,2022-02-18 06:37:43+00:00,1.49E+18,"The decision means the vaccine will not be available for sale in the world’s two most populous countries, India and China, in the near future.
#PfizerGate #SCAM #motievanwantrouwen 
Pfizer drops India vaccine application after regulator seeks local trial https://t.co/mVqYSLhPgV",Harma_kps,Nederland,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
7,2022-02-14 14:47:46+00:00,1.49E+18,The Initial Public Offering (IPO) in India in the year 2021 seems to be a big scam considering the price value erosion this month. Just remember that prices have plunged when indices are near 200-day ma and not below 200-day ma. #nseindia #NIFTYFUTURE,insigniaconsul1,new delhi,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
8,2022-02-04 19:00:43+00:00,1.49E+18,PMC Bank Scam: Ex-Director and prime accused Daljit Singh Bal arrested. Daljit Singh Bal was arrested in Bihar along with family while attempting to flee India. They were caught near Raxaul region. https://t.co/tSw9z0h7h4,manojsirsa,भारत,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
9,2022-01-30 02:28:12+00:00,1.49E+18,"@umashankarsingh @srinivasiyc @IYC #Modi rss end near
#Indians ll throw out gaddar bjp rss 
#UttarPradeshElection2022 
All true indian parties workers doing good job to raise scam propaganda's of #BJP which r too dangerous for india and #Indians liberty",kirat_khalsa,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
10,2022-01-29 12:47:44+00:00,1.49E+18,@plpunia We saw the bloody khan gress sarkar full of scams for 65 yrs. No more.India has now vowed to oust khan gress &amp; its 1st family out of business! Khangress mukth Bharath is almost very near!,BGSubhash3,"Bengaluru, India",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
11,2022-01-22 07:21:53+00:00,1.48E+18,@techyped @anirudh_2103_ @anshunator @Soham2077 @PHNitheesh @Imaz728 I've never visited india but my parents did and they got scammed and robbed near your holy river banras and most of your youth tries to scam us through tech support.,fartsnifffer1,"Helsinki, Finland",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
12,2022-01-20 18:32:58+00:00,1.48E+18,"Landslide on the road near Devaprayag (Uttarakhand, India, 01/17/2022).👀🤯 https://t.co/j7gurmD4K1",PXP_IS_SCAM,world ,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
13,2022-01-20 05:29:33+00:00,1.48E+18,@KapilSibal Since 2020 world is facing economy collapse even in america now the gdp growth came to near 2-3% india still at 2position in growth rate after china around 6.28% but u can't see it. Thank god we have MODI  has PM in covid otherwise cong govt could have taken a huge vaccine scam,AMITPRA28118629,Bharat,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
14,2022-01-14 10:52:12+00:00,1.48E+18,"@jomanthekiller @Wokergeist @NobodyHame @DavidwithV @blowoback What?? They double their emissions with that amount??? What does that even mean. Dude what
India is not even near being as developed as China. China is the factory of the world. India is the call scam center of the world.",RottingCorpse6,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
15,2022-01-11 14:02:55+00:00,1.48E+18,"@Pavan6118 @pksingh3232 @IjyaNora 4G LTE spectrum was effectively sold for LESS than the 2G spectrum...and yet idiots call the 2G spectrum case a scam!
India had 25+ Telcos in 2010/11.
Now it is down to 4/5.
And predatory pricing by one operator has led to severe margin erosion.
Result: Near Zero investments",Jaggy_Bad,"Oshawa, Ontario",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
16,2022-01-05 08:45:34+00:00,1.48E+18,"@misterindia1 @swamiraj636 @PMOIndia @narendramodi Benz was produced near Pune under ""make in India policy"" and product under NSG act for security purpose and through transparence manner the vista was given &amp; not like your 2g scam, Bofors scandal, VIPs chopper scam &amp; it will goes on like this we are in service to serve people",Cvitvit1,India,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
17,2022-01-02 16:11:10+00:00,1.48E+18,"Whom to trust?
@BJP4India who took the money from more than 10 Billion people in #India and didn't return the money in more than 8 years.
#pacl #Sahara #scam 
Or
@INCIndia @AamAadmiParty who were quiet for 8 years and now want to help people when #Elections are near.",BenOnJourney,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
18,2021-12-24 08:44:37+00:00,1.47E+18,"@NhmRJOfficial @plmeenaINC @ashokgehlot51 @RajGovOfficial @MoHFW_INDIA Some of health department officer &amp; Political Leaders r involve in Proposed ""Salumbar District Hospital's"" Land allotment scam. Before allotment of Land, They purchased land near area for resale. That's why hospital land allot 9 km far from 'Salumbar Town""",IshanKu12662901,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
19,2021-12-13 09:55:43+00:00,1.47E+18,@JoshiLaveena @OLX_India Please be careful with olx from yesterday onwards I am getting same type of calls from different numbers these fraud gang having same type of approaching with sending the scan code please complaint @JoshiLaveena asap to ur near by police station to stop this scam,samiunknownanda,India,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scam
20,2021-12-11 13:27:28+00:00,1.47E+18,"I have joined club Mahindra in a group meet near by my native. Around 100+ new members subscribed. Assume 25k min amount to enrole for 3 years package. How big they are looting in a single locality and think how big the scam in overall India.
@clubmahindra @AskClubMahindra",vigneshtx,"tiruppur,INDIA ",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
21,2021-11-29 19:16:07+00:00,1.47E+18,"India and USA will witness a startup scam/crash in near future.

#India #UnitedStates #startup #crash 
@thefaadguy",vksuit,Chandigarh ,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
22,2021-11-23 15:54:03+00:00,1.46E+18,"@WeirdlyHungry idk but there are huge fucking crypto scams going on in india rn, and with the whole social media marketing genz kids with little to less money are hoping for a miracle i feel the end is near vaalaki",Heyhari_,"Princeton, NJ",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scam
23,2021-11-19 17:04:46+00:00,1.46E+18,"@VALYUCURVE @Mitesh_Engr @RBI @FinMinIndia @SEBI_India @PMOIndia A loss-making company issuing huge equity at a huge premium with no guarantee by promoters for near term profitability n that too after IPO completes is a scam

exactly, they never pointed the gun on anyone. 

they provided DRHP before listing https://t.co/JY1EENlo9u",gvimal71,Delhi,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
24,2021-11-19 16:57:56+00:00,1.46E+18,"@gvimal71 @Mitesh_Engr @RBI @FinMinIndia @SEBI_India @PMOIndia You are taking things to lightly

You may have not invested n lost in such scam even i haven't but it is clearly a scam

A loss making company issuing huge equity at a huge premium with no guarantee by promoters for near term profitability n that too after IPO completes is a scam",VALYUCURVE,"Mumbai, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
25,2021-11-15 07:58:25+00:00,1.46E+18,@RuchitJain9 @Nayakone Bitcoin and other crypto are all scam...All the money will vanish in very near future...🤣🤣🤣 And you will not have any legal remedy as it's not a legal tender in India,AbhayPrabhu08,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
26,2021-11-10 13:57:31+00:00,1.46E+18,"There’s a near-craze for crypto currencies in India, without no regulation or risk containment. Now, a scam involving a meme coin based on the hit Netflix series Squid Game has left the global cryptocurrency ecosystem in shock.  https://t.co/ayDlPDYknJ",vkjha62,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
27,2021-10-24 14:55:34+00:00,1.45E+18,"@dominos_india My code applied successfully,but showing store is currently offline.....
But in Google maps I can see all stores are open near to me.
What type of scam is this ?
#DominosFreeHits #dominospizza https://t.co/y6G8pWp6Yf",BhumikPrajapat1,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
28,2021-10-08 18:26:10+00:00,1.45E+18,"@nitin_gadkari Sirji, proud of you. May Lord Shiva make you India's PM in  future and may u ensure Ramrajya. Sir, in TN tollgates apart from the under-reporting scams, a lot of vendors stand near the tolls and impede traffic, Sir.  the toll staff are hand in glove? https://t.co/dKpxVdYD8y",CoolMadras,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
29,2021-10-08 13:02:58+00:00,1.45E+18,"@BBTheorist Perfect. Every scam India has seen in near past, has Tatas complicit.",imManishSinha,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
30,2021-10-07 08:58:20+00:00,1.45E+18,"To divert the attention of media and people of india from adani port drug case
Its a scam to arrest a Celeb kid
Narcotics are sold in every corner of india
Ask any rickshaw puller and he will take you to the shop near by
 @narcoticsbureau 
@IPS_Association
3000 kg vs 30 Gms
Shame https://t.co/BXqa1e0jC4",BhaukalMinister,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
31,2021-10-07 08:11:52+00:00,1.45E+18,"@writemeenal To divert the attention of media and people of india from adani port drug case
Its a scam to arrest a Celeb kid
Narcotics are sold in every corner of india
Ask any rickshaw puller and he will take you to the shop near by
 @narcoticsbureau 
@IPS_Association
3000 kg vs 30 Gms",BhaukalMinister,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
32,2021-09-24 09:01:58+00:00,1.44E+18,"#PMCaresFund_Scam #AdaniPort 
SC NIA CBI ED etc.all the institutions hv been co-opted into the anti-constitutional agenda of BJP, &amp; DRI is independent? $2.7 Billion worth of drugs...money that goes out of #India will be used for subversive activities against India/near borders https://t.co/sCrqtnNVwQ",nonymous_i,🌍 ,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
33,2021-09-22 22:49:43+00:00,1.44E+18,"@dosgoatsfilms @lockenthedoor11 It is a scam, one  thing, there is no collar, and two that is a street dog in  India.  There are ton of pictures, plus those are carts near the dogs.",XDarkwolfyX,Mist outside your door. ,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
34,2021-08-27 09:24:19+00:00,1.43E+18,"@LiveLawIndia Investments for very very high ROI 
Then Politicians park ill-gotten corrupt money 
In India Hospital-Medical Services;are Biggest Scam and Money minting businesses Never #ServiceToHumanity 
Common man is conned and exploited on basis of #FearofHealth of near and dear",MansoorKhanMoh5,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scam
35,2021-08-19 01:27:32+00:00,1.43E+18,"True sense of class @s_shreyatweets 
Worked for the most corrupt family in Indian Politics. 
Let big scams happen as PM, 2G, Coal. 
Drove the banking sector to near collapse as PM.
He was India's most incompetent PM &amp; survived for 10 years by giving free hand for loot. True class https://t.co/PrODs7bgSD",KishoreVaid,"New Delhi, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
